00|^NORMAL SERVICE|^1|^옥동천2|^1003A15|^2017|^11|^1.141|^9.3|^8.7|^13.2|^0.3|^1.8|^0.4|^20|^1.606|^0.01|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.6|^None|^None|^None|^0|^None|^257|^None|^None|^1.504|^0.014|^5|^0.007|^1.581|^0.009|^None|^None|^None|^None|^None|^None|^0.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^영춘|^1003A17|^2017|^11|^19.42|^8.1|^8.5|^12.7|^0.4|^2.3|^0.9|^None|^2.837|^0.008|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^313|^None|^None|^2.625|^0.007|^None|^0.001|^2.804|^0.006|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^가곡|^1003A20|^2017|^11|^None|^11.4|^8.3|^12.1|^1.2|^2.1|^0.2|^670|^2.399|^0.004|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.8|^None|^None|^None|^0|^None|^298|^None|^None|^2.162|^0.032|^29|^0|^2.196|^0.003|^None|^None|^None|^None|^None|^None|^1.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^가대천|^1003A25|^2017|^11|^None|^12|^8.1|^14|^0.7|^1.4|^0.9|^350|^2.801|^0.013|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1|^None|^None|^None|^0|^None|^444|^None|^None|^2.473|^0.04|^110|^0|^2.606|^0.006|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^덕천|^1003A30|^2017|^11|^None|^11.6|^8.4|^11.8|^1.2|^3.7|^0.4|^560|^3.053|^0.01|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.5|^None|^None|^None|^0|^None|^303|^None|^None|^2.453|^0.05|^46|^0|^2.505|^0.007|^None|^None|^None|^None|^None|^None|^2.1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^매포천|^1003A40|^2017|^11|^0.1|^14|^8.1|^10.5|^1.1|^2.8|^3.8|^0|^3.102|^0.009|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^2.3|^None|^None|^None|^0|^None|^553|^None|^None|^2.28|^0.041|^0|^0.002|^3.085|^0.006|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^죽령천|^1003A45|^2017|^11|^None|^10.7|^8.7|^13.9|^0.6|^1.8|^0.8|^240|^2.027|^0.014|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.8|^None|^None|^None|^0|^None|^228|^None|^None|^1.805|^0.075|^33|^0|^1.934|^0.003|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^단성|^1003A47|^2017|^11|^21.717|^14.7|^8.7|^9.8|^0.5|^2.7|^2|^None|^2.396|^0.013|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^248|^None|^None|^2.056|^0.012|^None|^0.002|^2.276|^0.007|^None|^None|^None|^None|^None|^None|^1.4|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^장평천|^1003A48|^2017|^11|^None|^13.1|^7.3|^10.2|^1.7|^4.6|^3.3|^9200|^6.924|^0.113|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^4.9|^None|^None|^None|^0|^None|^687|^None|^None|^5.986|^0.104|^3500|^0.028|^6.602|^0.04|^None|^None|^None|^None|^None|^None|^2.4|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^제천천1|^1003A50|^2017|^11|^None|^3.6|^8.3|^13.8|^0.5|^1.8|^0.8|^1020|^3.231|^0.011|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^0|^None|^302|^None|^None|^3.168|^0.041|^0|^0.004|^3.209|^0.008|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
